037	2020	02	00000	11052010721	   	516513.00          	516513.00          	516513.00          	516513.00          	516513.00          	516513.00          	516513.00          	510413.00          	510413.00          	510413.00          	510413.00          	510413.00          	510413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	360413.00          	20200302
037	2020	02	00000	11052010731	   	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	20200302
037	2020	02	00000	11052011001	   	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	20200302
037	2020	02	00000	11052040051	   	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	20200302
037	2020	02	00000	11100500221	   	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	20200302
037	2020	02	00000	11100514011	   	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	20200302
037	2020	02	00000	11100599011	   	391202746.21       	391202746.21       	391202746.21       	391202746.21       	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	37202746.21        	35775954.78        	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9259954.78         	9256382.55         	9256382.55         	9256382.55         	20200302
037	2020	02	00000	11150500101	   	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	82400000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	462335000.00       	82400000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	160397939.15       	50000000.00        	50000000.00        	50000000.00        	50000000.00        	50000000.00        	20200302
037	2020	02	00000	11150500111	   	0.00               	0.00               	0.00               	0.00               	1882582.00         	1882582.00         	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	0.00               	25680390.14        	25680390.14        	25680390.14        	25680390.14        	20200302
037	2020	02	00000	11150500121	   	2499.00            	2499.00            	2499.00            	0.00               	0.00               	0.00               	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	9518815.00         	0.00               	0.00               	0.00               	0.00               	0.00               	-190115.00         	-190115.00         	0.00               	-25543188.83       	-25543188.83       	-25543188.83       	-25543188.83       	20200302
